dest_psgc,dest_municipality,src_psgc,src_municipality,travel_time
61902000,DAO,61904000,DUMARAO,1350.2808
61916000,SIGMA,61904000,DUMARAO,1463.7276000000002
61901000,CUARTERO,61904000,DUMARAO,813.6288
61915000,SAPI-AN,61904000,DUMARAO,2773.7352
61917000,TAPAZ,61904000,DUMARAO,1968.8328
61912000,PONTEVEDRA,61904000,DUMARAO,3094.7832
61911000,PILAR,61904000,DUMARAO,5644.473599999999
61909000,PANAY,61904000,DUMARAO,3585.0288
61907000,MA-AYON,61904000,DUMARAO,2319.7896
61913000,PRESIDENT ROXAS,61904000,DUMARAO,4119.861599999999
61910000,PANITAN,61902000,DAO,1335.792
61905000,IVISAN,61902000,DAO,1338.7728
61906000,JAMINDAN,61902000,DAO,1933.752
61908000,MAMBUSAO,61902000,DAO,980.8248
61903000,DUMALAG,61902000,DAO,1128.3912
61904000,DUMARAO,61902000,DAO,1350.2808
61916000,SIGMA,61902000,DAO,445.7748
61901000,CUARTERO,61902000,DAO,659.484
61915000,SAPI-AN,61902000,DAO,1755.7823999999996
61917000,TAPAZ,61902000,DAO,2240.3664000000003
61912000,PONTEVEDRA,61902000,DAO,1898.3856
61911000,PILAR,61902000,DAO,4467.688799999999
61909000,PANAY,61902000,DAO,2425.4448
61907000,MA-AYON,61902000,DAO,1832.94
61913000,PRESIDENT ROXAS,61902000,DAO,2943.0768
61910000,PANITAN,61916000,SIGMA,1182.1224000000002
61905000,IVISAN,61916000,SIGMA,982.1784
61906000,JAMINDAN,61916000,SIGMA,1592.6436
61908000,MAMBUSAO,61916000,SIGMA,639.7164
61903000,DUMALAG,61916000,SIGMA,1241.8380000000002
61904000,DUMARAO,61916000,SIGMA,1463.7276000000002
61902000,DAO,61916000,SIGMA,445.7748
61901000,CUARTERO,61916000,SIGMA,772.9308
61915000,SAPI-AN,61916000,SIGMA,1414.6739999999995
61917000,TAPAZ,61916000,SIGMA,2353.8132
61912000,PONTEVEDRA,61916000,SIGMA,1720.236
61911000,PILAR,61916000,SIGMA,4289.539199999999
61909000,PANAY,61916000,SIGMA,2210.481599999999
61907000,MA-AYON,61916000,SIGMA,2193.2268
61913000,PRESIDENT ROXAS,61916000,SIGMA,2764.9272000000005
61910000,PANITAN,61901000,CUARTERO,1865.8728
61905000,IVISAN,61901000,CUARTERO,1665.9288
61906000,JAMINDAN,61901000,CUARTERO,2260.908
61908000,MAMBUSAO,61901000,CUARTERO,1307.9807999999998
61903000,DUMALAG,61901000,CUARTERO,731.4048
61904000,DUMARAO,61901000,CUARTERO,813.6288
61902000,DAO,61901000,CUARTERO,659.484
61916000,SIGMA,61901000,CUARTERO,772.9308
61915000,SAPI-AN,61901000,CUARTERO,2082.9384
61917000,TAPAZ,61901000,CUARTERO,1843.3800000000003
61912000,PONTEVEDRA,61901000,CUARTERO,2403.9864
61911000,PILAR,61901000,CUARTERO,4953.676799999999
61909000,PANAY,61901000,CUARTERO,2894.231999999999
61907000,MA-AYON,61901000,CUARTERO,1628.9928
61913000,PRESIDENT ROXAS,61901000,CUARTERO,3429.064799999999
61910000,PANITAN,61915000,SAPI-AN,1905.1776
61905000,IVISAN,61915000,SAPI-AN,849.8591999999999
61906000,JAMINDAN,61915000,SAPI-AN,1690.3583999999998
61908000,MAMBUSAO,61915000,SAPI-AN,774.9575999999998
61903000,DUMALAG,61915000,SAPI-AN,2551.8456
61904000,DUMARAO,61915000,SAPI-AN,2773.7352
61902000,DAO,61915000,SAPI-AN,1755.7823999999996
61916000,SIGMA,61915000,SAPI-AN,1414.6739999999995
61901000,CUARTERO,61915000,SAPI-AN,2082.9384
61917000,TAPAZ,61915000,SAPI-AN,3180.8591999999994
61912000,PONTEVEDRA,61915000,SAPI-AN,2443.2912
61911000,PILAR,61915000,SAPI-AN,5012.594399999998
61909000,PANAY,61915000,SAPI-AN,2078.1624
61907000,MA-AYON,61915000,SAPI-AN,3059.2584000000006
61913000,PRESIDENT ROXAS,61915000,SAPI-AN,3487.9824000000003
61910000,PANITAN,61917000,TAPAZ,3446.7552000000005
61905000,IVISAN,61917000,TAPAZ,3246.8112
61906000,JAMINDAN,61917000,TAPAZ,1598.2127999999998
61908000,MAMBUSAO,61917000,TAPAZ,2443.428
61903000,DUMALAG,61917000,TAPAZ,1111.9752
61904000,DUMARAO,61917000,TAPAZ,1968.8328
61902000,DAO,61917000,TAPAZ,2240.3664000000003
61916000,SIGMA,61917000,TAPAZ,2353.8132
61901000,CUARTERO,61917000,TAPAZ,1843.3800000000003
61915000,SAPI-AN,61917000,TAPAZ,3180.8591999999994
61912000,PONTEVEDRA,61917000,TAPAZ,3984.8688
61911000,PILAR,61917000,TAPAZ,6554.172
61909000,PANAY,61917000,TAPAZ,4475.1144
61907000,MA-AYON,61917000,TAPAZ,3381.0480000000007
61913000,PRESIDENT ROXAS,61917000,TAPAZ,5029.56
61910000,PANITAN,61912000,PONTEVEDRA,562.5936
61905000,IVISAN,61912000,PONTEVEDRA,1673.3952
61906000,JAMINDAN,61912000,PONTEVEDRA,3230.8848
61908000,MAMBUSAO,61912000,PONTEVEDRA,2277.9576
61903000,DUMALAG,61912000,PONTEVEDRA,2872.8936
61904000,DUMARAO,61912000,PONTEVEDRA,3094.7832
61902000,DAO,61912000,PONTEVEDRA,1898.3856
61916000,SIGMA,61912000,PONTEVEDRA,1720.236
61901000,CUARTERO,61912000,PONTEVEDRA,2403.9864
61915000,SAPI-AN,61912000,PONTEVEDRA,2443.2912
61917000,TAPAZ,61912000,PONTEVEDRA,3984.8688
61911000,PILAR,61912000,PONTEVEDRA,2891.2152
61909000,PANAY,61912000,PONTEVEDRA,764.8416000000001
61907000,MA-AYON,61912000,PONTEVEDRA,937.8792000000004
61913000,PRESIDENT ROXAS,61912000,PONTEVEDRA,1366.6032
61910000,PANITAN,61911000,PILAR,3131.8967999999995
61905000,IVISAN,61911000,PILAR,4242.698399999998
61906000,JAMINDAN,61911000,PILAR,5800.187999999999
61908000,MAMBUSAO,61911000,PILAR,4847.2608
61903000,DUMALAG,61911000,PILAR,5442.196799999999
61904000,DUMARAO,61911000,PILAR,5644.473599999999
61902000,DAO,61911000,PILAR,4467.688799999999
61916000,SIGMA,61911000,PILAR,4289.539199999999
61901000,CUARTERO,61911000,PILAR,4953.676799999999
61915000,SAPI-AN,61911000,PILAR,5012.594399999998
61917000,TAPAZ,61911000,PILAR,6554.172
61912000,PONTEVEDRA,61911000,PILAR,2891.2152
61909000,PANAY,61911000,PILAR,3656.056799999999
61907000,MA-AYON,61911000,PILAR,3330.739199999999
61913000,PRESIDENT ROXAS,61911000,PILAR,1681.428
61910000,PANITAN,61909000,PANAY,1089.6527999999998
61905000,IVISAN,61909000,PANAY,1266.8303999999998
61906000,JAMINDAN,61909000,PANAY,3721.1304
61908000,MAMBUSAO,61909000,PANAY,2768.203199999999
61903000,DUMALAG,61909000,PANAY,3363.1392
61904000,DUMARAO,61909000,PANAY,3585.0288
61902000,DAO,61909000,PANAY,2425.4448
61916000,SIGMA,61909000,PANAY,2210.481599999999
61901000,CUARTERO,61909000,PANAY,2894.231999999999
61915000,SAPI-AN,61909000,PANAY,2078.1624
61917000,TAPAZ,61909000,PANAY,4475.1144
61912000,PONTEVEDRA,61909000,PANAY,764.8416000000001
61911000,PILAR,61909000,PANAY,3656.056799999999
61907000,MA-AYON,61909000,PANAY,1702.7208000000005
61913000,PRESIDENT ROXAS,61909000,PANAY,2131.4448
61910000,PANITAN,61907000,MA-AYON,1178.5608000000002
61905000,IVISAN,61907000,MA-AYON,2289.362400000001
61906000,JAMINDAN,61907000,MA-AYON,3681.204
61908000,MAMBUSAO,61907000,MA-AYON,2728.2768
61903000,DUMALAG,61907000,MA-AYON,2269.0728
61904000,DUMARAO,61907000,MA-AYON,2319.7896
61902000,DAO,61907000,MA-AYON,1832.94
61916000,SIGMA,61907000,MA-AYON,2193.2268
61901000,CUARTERO,61907000,MA-AYON,1628.9928
61915000,SAPI-AN,61907000,MA-AYON,3059.2584000000006
61917000,TAPAZ,61907000,MA-AYON,3381.0480000000007
61912000,PONTEVEDRA,61907000,MA-AYON,937.8792000000004
61911000,PILAR,61907000,MA-AYON,3330.739199999999
61909000,PANAY,61907000,MA-AYON,1702.7208000000005
61913000,PRESIDENT ROXAS,61907000,MA-AYON,1806.1272000000004
61910000,PANITAN,61913000,PRESIDENT ROXAS,1607.2848
61905000,IVISAN,61913000,PRESIDENT ROXAS,2718.0864000000006
61906000,JAMINDAN,61913000,PRESIDENT ROXAS,4275.576000000001
61908000,MAMBUSAO,61913000,PRESIDENT ROXAS,3322.6488000000004
61903000,DUMALAG,61913000,PRESIDENT ROXAS,3917.584800000001
61904000,DUMARAO,61913000,PRESIDENT ROXAS,4119.861599999999
61902000,DAO,61913000,PRESIDENT ROXAS,2943.0768
61916000,SIGMA,61913000,PRESIDENT ROXAS,2764.9272000000005
61901000,CUARTERO,61913000,PRESIDENT ROXAS,3429.064799999999
61915000,SAPI-AN,61913000,PRESIDENT ROXAS,3487.9824000000003
61917000,TAPAZ,61913000,PRESIDENT ROXAS,5029.56
61912000,PONTEVEDRA,61913000,PRESIDENT ROXAS,1366.6032
61911000,PILAR,61913000,PRESIDENT ROXAS,1681.428
61909000,PANAY,61913000,PRESIDENT ROXAS,2131.4448
61907000,MA-AYON,61913000,PRESIDENT ROXAS,1806.1272000000004
