dest_psgc,dest_municipality,src_psgc,src_municipality,travel_time
86406000,LILOAN,86409000,MALITBOG,5091.4296
86403000,HINUNANGAN,86409000,MALITBOG,8010.2616
86404000,HINUNDAYAN,86409000,MALITBOG,7569.496799999999
86405000,LIBAGON,86409000,MALITBOG,2942.4312
86401000,ANAHAWAN,86409000,MALITBOG,6921.899999999999
86419000,LIMASAWA,86409000,MALITBOG,6146.462399999999
86416000,SILAGO,86409000,MALITBOG,9285.7344
86411000,PINTUYAN,86409000,MALITBOG,7498.461600000002
86418000,TOMAS OPPUS,86409000,MALITBOG,929.4552
86413000,SAN FRANCISCO,86409000,MALITBOG,6123.016799999999
86412000,SAINT BERNARD,86409000,MALITBOG,5766.657599999999
86417000,SOGOD,86410000,PADRE BURGOS,3319.3848000000007
86402000,BONTOC,86410000,PADRE BURGOS,3028.5648
86415000,SAN RICARDO,86410000,PADRE BURGOS,8865.540000000003
86408000,MACROHON,86410000,PADRE BURGOS,804.4704
86409000,MALITBOG,86410000,PADRE BURGOS,1245.0816
86414000,SAN JUAN,86410000,PADRE BURGOS,7150.780799999999
86406000,LILOAN,86410000,PADRE BURGOS,6229.303199999999
86403000,HINUNANGAN,86410000,PADRE BURGOS,9148.1352
86404000,HINUNDAYAN,86410000,PADRE BURGOS,8707.3704
86405000,LIBAGON,86410000,PADRE BURGOS,4080.3048
86401000,ANAHAWAN,86410000,PADRE BURGOS,8059.773599999997
86419000,LIMASAWA,86410000,PADRE BURGOS,4970.0112
86416000,SILAGO,86410000,PADRE BURGOS,10423.608
86411000,PINTUYAN,86410000,PADRE BURGOS,8636.335200000003
86418000,TOMAS OPPUS,86410000,PADRE BURGOS,2067.3288
86413000,SAN FRANCISCO,86410000,PADRE BURGOS,7260.890399999998
86412000,SAINT BERNARD,86410000,PADRE BURGOS,6904.531199999998
86417000,SOGOD,86414000,SAN JUAN,3854.244
86402000,BONTOC,86414000,SAN JUAN,4170.240000000001
86415000,SAN RICARDO,86414000,SAN JUAN,4710.261600000001
86408000,MACROHON,86414000,SAN JUAN,7905.787200000001
86409000,MALITBOG,86414000,SAN JUAN,6012.9072
86410000,PADRE BURGOS,86414000,SAN JUAN,7150.780799999999
86406000,LILOAN,86414000,SAN JUAN,2074.0248
86403000,HINUNANGAN,86414000,SAN JUAN,2258.3736000000004
86404000,HINUNDAYAN,86414000,SAN JUAN,1556.5896000000002
86405000,LIBAGON,86414000,SAN JUAN,3070.476000000001
86401000,ANAHAWAN,86414000,SAN JUAN,908.9928
86419000,LIMASAWA,86414000,SAN JUAN,12052.1616
86416000,SILAGO,86414000,SAN JUAN,3533.8464000000004
86411000,PINTUYAN,86414000,SAN JUAN,4481.056800000001
86418000,TOMAS OPPUS,86414000,SAN JUAN,5083.452
86413000,SAN FRANCISCO,86414000,SAN JUAN,3105.612
86412000,SAINT BERNARD,86414000,SAN JUAN,375.996
86417000,SOGOD,86406000,LILOAN,2932.7663999999995
86402000,BONTOC,86406000,LILOAN,3248.7624
86415000,SAN RICARDO,86406000,LILOAN,2854.0368000000008
86408000,MACROHON,86406000,LILOAN,6984.309599999997
86409000,MALITBOG,86406000,LILOAN,5091.4296
86410000,PADRE BURGOS,86406000,LILOAN,6229.303199999999
86414000,SAN JUAN,86406000,LILOAN,2074.0248
86403000,HINUNANGAN,86406000,LILOAN,4071.3792
86404000,HINUNDAYAN,86406000,LILOAN,3630.6144
86405000,LIBAGON,86406000,LILOAN,2148.9984
86401000,ANAHAWAN,86406000,LILOAN,2983.0176
86419000,LIMASAWA,86406000,LILOAN,11130.684
86416000,SILAGO,86406000,LILOAN,5346.852000000001
86411000,PINTUYAN,86406000,LILOAN,2624.8320000000003
86418000,TOMAS OPPUS,86406000,LILOAN,4161.9744
86413000,SAN FRANCISCO,86406000,LILOAN,1249.3872
86412000,SAINT BERNARD,86406000,LILOAN,1827.7752
86417000,SOGOD,86403000,HINUNANGAN,5851.598400000001
86402000,BONTOC,86403000,HINUNANGAN,6167.594400000001
86415000,SAN RICARDO,86403000,HINUNANGAN,6707.616000000001
86408000,MACROHON,86403000,HINUNANGAN,9903.141600000004
86409000,MALITBOG,86403000,HINUNANGAN,8010.2616
86410000,PADRE BURGOS,86403000,HINUNANGAN,9148.1352
86414000,SAN JUAN,86403000,HINUNANGAN,2258.3736000000004
86406000,LILOAN,86403000,HINUNANGAN,4071.3792
86404000,HINUNDAYAN,86403000,HINUNANGAN,783.36
86405000,LIBAGON,86403000,HINUNANGAN,5067.830400000001
86401000,ANAHAWAN,86403000,HINUNANGAN,1508.5512
86419000,LIMASAWA,86403000,HINUNANGAN,14049.516
86416000,SILAGO,86403000,HINUNANGAN,1453.8888000000002
86411000,PINTUYAN,86403000,HINUNANGAN,6478.411200000002
86418000,TOMAS OPPUS,86403000,HINUNANGAN,7080.8064
86413000,SAN FRANCISCO,86403000,HINUNANGAN,5102.9664
86412000,SAINT BERNARD,86403000,HINUNANGAN,2601.0216
86417000,SOGOD,86404000,HINUNDAYAN,5410.8336
86402000,BONTOC,86404000,HINUNDAYAN,5726.829600000001
86415000,SAN RICARDO,86404000,HINUNDAYAN,6266.851200000001
86408000,MACROHON,86404000,HINUNDAYAN,9462.376800000002
86409000,MALITBOG,86404000,HINUNDAYAN,7569.496799999999
86410000,PADRE BURGOS,86404000,HINUNDAYAN,8707.3704
86414000,SAN JUAN,86404000,HINUNDAYAN,1556.5896000000002
86406000,LILOAN,86404000,HINUNDAYAN,3630.6144
86403000,HINUNANGAN,86404000,HINUNDAYAN,783.36
86405000,LIBAGON,86404000,HINUNDAYAN,4627.065600000001
86401000,ANAHAWAN,86404000,HINUNDAYAN,806.7672
86419000,LIMASAWA,86404000,HINUNDAYAN,13608.7512
86416000,SILAGO,86404000,HINUNDAYAN,2058.8328
86411000,PINTUYAN,86404000,HINUNDAYAN,6037.646400000002
86418000,TOMAS OPPUS,86404000,HINUNDAYAN,6640.0416000000005
86413000,SAN FRANCISCO,86404000,HINUNDAYAN,4662.2016
86412000,SAINT BERNARD,86404000,HINUNDAYAN,1932.5856000000003
86417000,SOGOD,86405000,LIBAGON,783.768
86402000,BONTOC,86405000,LIBAGON,1099.764
86415000,SAN RICARDO,86405000,LIBAGON,4785.235200000001
86408000,MACROHON,86405000,LIBAGON,4835.311199999999
86409000,MALITBOG,86405000,LIBAGON,2942.4312
86410000,PADRE BURGOS,86405000,LIBAGON,4080.3048
86414000,SAN JUAN,86405000,LIBAGON,3070.476000000001
