dest_psgc,dest_municipality,src_psgc,src_municipality,travel_time
83718000,DULAG,83706000,BARUGO,4913.769599999998
83746000,TABONTABON,83706000,BARUGO,3846.2712
83736000,MERIDA,83706000,BARUGO,6133.264800000002
83715000,CARIGARA,83706000,BARUGO,571.8816
83708000,BAYBAY,83706000,BARUGO,7868.952000000001
83707000,BATO,83706000,BARUGO,11238.616800000002
83730000,MACARTHUR,83706000,BARUGO,5846.8536
83701000,ABUYOG,83706000,BARUGO,6686.690400000001
83744000,SANTA FE,83706000,BARUGO,2394.6768
83731000,MAHAPLAG,83706000,BARUGO,8262.687600000001
83713000,CALUBIAN,83706000,BARUGO,4270.0284
83741000,PASTRANA,83706000,BARUGO,2593.5912
83742000,SAN ISIDRO,83706000,BARUGO,4943.246400000001
83728000,LA PAZ,83706000,BARUGO,4803.8688
83714000,CAPOOCAN,83706000,BARUGO,930.2256
83702000,ALANGALANG,83706000,BARUGO,1788.4296000000002
83705000,BABATNGON,83706000,BARUGO,1925.4144
83750000,TUNGA,83706000,BARUGO,782.0388
83729000,LEYTE,83706000,BARUGO,2925.9504
83733000,MATAG-OB,83706000,BARUGO,3955.4568
83751000,VILLABA,83706000,BARUGO,4935.4524
83720000,HINDANG,83706000,BARUGO,10241.265600000002
83723000,JARO,83706000,BARUGO,1300.2984
83717000,DAGAMI,83706000,BARUGO,3086.0472
83724000,JAVIER (BUGHO),83706000,BARUGO,5677.4663999999975
83743000,SAN MIGUEL,83706000,BARUGO,943.9776
83748000,TANUAN,83740000,PALOMPON,8517.780000000004
83738000,ORMOC,83740000,PALOMPON,3146.685599999999
83706000,BARUGO,83740000,PALOMPON,5556.463200000001
83749000,TOLOSA,83740000,PALOMPON,8987.853600000004
83719000,HILONGOS,83740000,PALOMPON,9410.426399999998
83722000,ISABEL,83740000,PALOMPON,1535.5392000000002
83710000,BURAUEN,83740000,PALOMPON,8724.5424
83721000,INOPACAN,83740000,PALOMPON,8253.5592
83735000,MAYORGA,83740000,PALOMPON,10067.94
83703000,ALBUERA,83740000,PALOMPON,4265.997599999999
